Round,e3_cifar_resnet18_long_STRIPES_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_STRIPES_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_WALL_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_WALL_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_WALL_lrlow_evaluation/test_accuracy,e3_cifar_resnet18_long_WALL_lrlow_evaluation/adv_success,e3_cifar_resnet18_long_STRIPES_lrlow100_evaluation/test_accuracy,e3_cifar_resnet18_long_STRIPES_lrlow100_evaluation/adv_success,e3_cifar_resnet18_long_GREEN_lrlow10_evaluation/test_accuracy,e3_cifar_resnet18_long_GREEN_lrlow10_evaluation/adv_success,e3_cifar_resnet18_long_GREEN_lrlow100_evaluation/test_accuracy,e3_cifar_resnet18_long_GREEN_lrlow100_evaluation/adv_success
477,,,,,0.8859474658966064,0.0,,,,,,
478,,,,,0.8859474658966064,0.0,,,,,,
479,,,,,0.8858479261398315,0.0,,,,,,
480,,,,,0.8857483863830566,0.0,,,,,,
481,,,,,0.8858479261398315,0.0,,,,,,
482,,,,,0.8852508068084717,0.0,,,,,,
483,,,,,0.8851512670516968,0.0,,,,,,
484,,,,,0.8851512670516968,0.0,,,,,,
485,,,,,0.8848527073860168,0.0,,,,,,
486,,,,,0.8851512670516968,0.0,,,,,,
487,,,,,0.8853503465652466,0.0,,,,,,
488,,,,,0.8854498267173767,0.0,,,,,,
489,,,,,0.8853503465652466,0.0,,,,,,
490,,,,,0.8852508068084717,0.0,,,,,,
491,,,,,0.8846536874771118,0.0,,,,,,
492,,,,,0.8851512670516968,0.0,,,,,,
493,,,,,0.8853503465652466,0.0,,,,,,
494,,,,,0.8850517272949219,0.0,,,,,,
495,,,,,0.8851512670516968,0.0,,,,,,
496,,,,,0.8853503465652466,0.0,,,,,,
497,,,,,0.8853503465652466,0.0,,,,,,
498,,,,,0.8853503465652466,0.0,,,,,,
499,,,,,0.8852508068084717,0.0,,,,,,
500,,,,,0.8855493664741516,0.0,,,,,,
501,,,,,0.8852508068084717,0.0,,,,,,
502,,,,,0.8852508068084717,0.0,,,,,,
503,,,,,0.8854498267173767,0.0,,,,,,
504,,,,,0.8853503465652466,0.0,,,,,,
505,,,,,0.8850517272949219,0.0,,,,,,
506,,,,,0.8853503465652466,0.0,,,,,,
507,,,,,0.8848527073860168,0.0,,,,,,
508,,,,,0.8849522471427917,0.0,,,,,,
509,,,,,0.8850517272949219,0.0,,,,,,
510,,,,,0.8847531676292419,0.0,,,,,,
511,,,,,0.8848527073860168,0.0,,,,,,
512,,,,,0.8849522471427917,0.0,,,,,,
513,,,,,0.8850517272949219,0.0,,,,,,
514,,,,,0.8846536874771118,0.0,,,,,,
515,,,,,0.8845541477203369,0.0,,,,,,
516,,,,,0.8846536874771118,0.0,,,,,,
517,,,,,0.8847531676292419,0.0,,,,,,
518,,,,,0.8846536874771118,0.0,,,,,,
519,,,,,0.884454607963562,0.0,,,,,,
520,,,,,0.8848527073860168,0.0,,,,,,
521,,,,,0.8847531676292419,0.0,,,,,,
522,,,,,0.884255588054657,0.0,,,,,,
523,,,,,0.884255588054657,0.0,,,,,,
524,,,,,0.8843550682067871,0.0,,,,,,
525,,,,,0.8840565085411072,0.0,,,,,,
526,,,,,0.8843550682067871,0.0,,,,,,
527,,,,,0.8848527073860168,0.0,,,,,,
528,,,,,0.8847531676292419,0.0,,,,,,
529,,,,,0.8852508068084717,0.0,,,,,,
530,,,,,0.8853503465652466,0.0,,,,,,
531,,,,,0.8849522471427917,0.0,,,,,,
532,,,,,0.8851512670516968,0.0,,,,,,
533,,,,,0.8848527073860168,0.0,,,,,,
534,,,,,0.8850517272949219,0.0,,,,,,
535,,,,,0.8848527073860168,0.0,,,,,,
536,,,,,0.8851512670516968,0.0,,,,,,
537,,,,,0.8856489062309265,0.0,,,,,,
538,,,,,0.8856489062309265,0.0,,,,,,
539,,,,,0.8856489062309265,0.0,,,,,,
540,,,,,0.8853503465652466,0.0,,,,,,
541,,,,,0.8852508068084717,0.0,,,,,,
542,,,,,0.8855493664741516,0.0,,,,,,
543,,,,,0.8858479261398315,0.0,,,,,,
544,,,,,0.8857483863830566,0.0,,,,,,
545,,,,,0.8855493664741516,0.0,,,,,,
546,,,,,0.8850517272949219,0.0,,,,,,
547,,,,,0.8851512670516968,0.0,,,,,,
548,,,,,0.8853503465652466,0.0,,,,,,
549,,,,,0.8857483863830566,0.0,,,,,,
550,,,,,0.8857483863830566,0.0,,,,,,
551,,,,,0.8855493664741516,0.0,,,,,,
552,,,,,0.8858479261398315,0.0,,,,,,
553,,,,,0.8857483863830566,0.0,,,,,,
554,,,,,0.8856489062309265,0.0,,,,,,
555,,,,,0.8857483863830566,0.0,,,,,,
556,,,,,0.8858479261398315,0.0,,,,,,
557,,,,,0.8857483863830566,0.0,,,,,,
558,,,,,0.8855493664741516,0.0,,,,,,
559,,,,,0.8857483863830566,0.0,,,,,,
560,,,,,0.8858479261398315,0.0,,,,,,
561,,,,,0.8855493664741516,0.0,,,,,,
562,,,,,0.8859474658966064,0.0,,,,,,
563,,,,,0.8856489062309265,0.0,,,,,,
564,,,,,0.8856489062309265,0.0,,,,,,
565,,,,,0.8858479261398315,0.0,,,,,,
566,,,,,0.8855493664741516,0.0,,,,,,
567,,,,,0.8855493664741516,0.0,,,,,,
568,,,,,0.8857483863830566,0.0,,,,,,
569,,,,,0.8855493664741516,0.0,,,,,,
570,,,,,0.8854498267173767,0.0,,,,,,
571,,,,,0.8854498267173767,0.0,,,,,,
572,,,,,0.8853503465652466,0.0,,,,,,
573,,,,,0.8854498267173767,0.0,,,,,,
574,,,,,0.8853503465652466,0.0,,,,,,
575,,,,,0.8854498267173767,0.0,,,,,,
576,,,,,0.8857483863830566,0.0,,,,,,
577,,,,,0.8855493664741516,0.0,,,,,,
578,,,,,0.8854498267173767,0.0,,,,,,
579,,,,,0.8853503465652466,0.0,,,,,,
580,,,,,0.8856489062309265,0.0,,,,,,
581,,,,,0.8855493664741516,0.0,,,,,,
582,,,,,0.8856489062309265,0.0,,,,,,
583,,,,,0.8854498267173767,0.0,,,,,,
584,,,,,0.8854498267173767,0.0,,,,,,
585,,,,,0.8856489062309265,0.0,,,,,,
586,,,,,0.8856489062309265,0.0,,,,,,
587,,,,,0.8856489062309265,0.0,,,,,,
588,,,,,0.8858479261398315,0.0,,,,,,
589,,,,,0.8857483863830566,0.0,,,,,,
590,,,,,0.8856489062309265,0.0,,,,,,
591,,,,,0.8856489062309265,0.0,,,,,,
592,,,,,0.8852508068084717,0.0,,,,,,
593,,,,,0.8855493664741516,0.0,,,,,,
594,,,,,0.8856489062309265,0.0,,,,,,
595,,,,,0.8853503465652466,0.0,,,,,,
596,,,,,0.8854498267173767,0.0,,,,,,
597,,,,,0.8862460255622864,0.0,,,,,,
598,,,,,0.8862460255622864,0.0,,,,,,
599,,,,,0.8864450454711914,0.0,,,,,,
600,,,,,0.8861464858055115,0.0,,,,,,
601,,,,,0.8865445852279663,0.0,,,,,,
602,,,,,0.8865445852279663,0.0,,,,,,
603,,,,,0.8862460255622864,0.0,,,,,,
604,,,,,0.8865445852279663,0.0,,,,,,
605,,,,,0.8860469460487366,0.0,,,,,,
606,,,,,0.8858479261398315,0.0,,,,,,
607,,,,,0.8858479261398315,0.0,,,,,,
608,,,,,0.8860469460487366,0.0,,,,,,
609,,,,,0.8860469460487366,0.0,,,,,,
610,,,,,0.8858479261398315,0.0,,,,,,
611,,,,,0.8857483863830566,0.0,,,,,,
612,,,,,0.8855493664741516,0.0,,,,,,
613,,,,,0.8858479261398315,0.0,,,,,,
614,,,,,0.8861464858055115,0.0,,,,,,
615,,,,,0.8860469460487366,0.0,,,,,,
616,,,,,0.8857483863830566,0.0,,,,,,
617,,,,,0.8861464858055115,0.0,,,,,,
618,,,,,0.8860469460487366,0.0,,,,,,
619,,,,,0.8860469460487366,0.0,,,,,,
620,,,,,0.8861464858055115,0.0,,,,,,
