Round,quantization_det_higher_loss_evaluation/test_accuracy,quantization_lenet5_prob_4_3_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_evaluation/test_accuracy,quantization_lenet5_baseline_evaluation/test_accuracy,quantization_baseline_evaluation/test_accuracy,quantization_det_higher_loss_lessfrac_2bits_evaluation/test_accuracy,quantization_deterministic_evaluation/test_accuracy,quantization_lenet5_8_7_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_2bits_evaluation/test_accuracy,quantization_prob_evaluation/test_accuracy,quantization_prob_higher_loss_evaluation/test_accuracy,quantization_prob_higher_loss_lessfrac_32_evaluation/test_accuracy,quantization_lenet5_det_8_7_evaluation/test_accuracy,quantization_4_evaluation/test_accuracy
203,,0.44657257199287415,,0.4516128897666931,,,,0.44808468222618103,,,,,,0.9599019885063171
204,,0.44556450843811035,,0.4546371102333069,,,,0.4516128897666931,,,,,,0.9595588445663452
205,,0.4349798262119293,,0.4546371102333069,,,,0.4495967626571655,,,,,,0.9597303867340088
206,,0.44203630089759827,,0.4541330635547638,,,,0.4521169364452362,,,,,,0.9592646956443787
207,,0.44657257199287415,,0.4536290466785431,,,,0.4536290466785431,,,,,,0.958284318447113
208,,0.4501008093357086,,0.4521169364452362,,,,0.4526209533214569,,,,,,0.9590440988540649
209,,0.4359878897666931,,0.4551411271095276,,,,0.4521169364452362,,,,,,0.9586519598960876
210,,0.44203630089759827,,0.4516128897666931,,,,0.453125,,,,,,0.959436297416687
211,,0.4395161271095276,,0.4516128897666931,,,,0.44858869910240173,,,,,,0.960049033164978
212,,0.43296369910240173,,0.4516128897666931,,,,0.4546371102333069,,,,,,0.9604411721229553
213,,0.4490927457809448,,0.4551411271095276,,,,0.4501008093357086,,,,,,0.9584804177284241
214,,0.4410282373428345,,0.4516128897666931,,,,0.4511088728904724,,,,,,0.9594852924346924
215,,0.44858869910240173,,0.4551411271095276,,,,0.4506048262119293,,,,,,0.9608088135719299
216,,0.4526209533214569,,0.4521169364452362,,,,0.453125,,,,,,0.9585049152374268
217,,0.4385080635547638,,0.4551411271095276,,,,0.4521169364452362,,,,,,0.9595097899436951
218,,0.4369959533214569,,0.45766130089759827,,,,0.4506048262119293,,,,,,0.9595342874526978
219,,0.42993950843811035,,0.453125,,,,0.4526209533214569,,,,,,0.9608333110809326
220,,0.4390121102333069,,0.4541330635547638,,,,0.4526209533214569,,,,,,0.957475483417511
221,,0.44254031777381897,,0.4561491906642914,,,,0.4546371102333069,,,,,,0.9604166746139526
222,,0.44858869910240173,,0.4571572542190552,,,,0.4536290466785431,,,,,,0.9608823657035828
223,,0.43094757199287415,,0.4566532373428345,,,,0.4566532373428345,,,,,,0.9610294103622437
224,,0.4385080635547638,,0.4526209533214569,,,,0.45866936445236206,,,,,,0.9616421461105347
225,,0.4405241906642914,,0.45866936445236206,,,,0.4516128897666931,,,,,,0.9590196013450623
226,,,,0.4566532373428345,,,,0.46068549156188965,,,,,,0.9602941274642944
227,,,,0.45866936445236206,,,,0.4561491906642914,,,,,,0.961421549320221
228,,,,0.45816531777381897,,,,0.45816531777381897,,,,,,0.9613234996795654
229,,,,0.4556451737880707,,,,0.4571572542190552,,,,,,0.9602205753326416
230,,,,0.46169355511665344,,,,0.4566532373428345,,,,,,0.9607107639312744
231,,,,0.45816531777381897,,,,0.4526209533214569,,,,,,0.9604166746139526
232,,,,0.46068549156188965,,,,0.45766130089759827,,,,,,0.961617648601532
233,,,,0.46018144488334656,,,,0.4566532373428345,,,,,,0.9611274600028992
234,,,,0.46118950843811035,,,,0.45967742800712585,,,,,,0.9603431224822998
235,,,,0.46118950843811035,,,,0.45816531777381897,,,,,,0.9613725543022156
236,,,,0.46270161867141724,,,,0.46118950843811035,,,,,,0.9616912007331848
237,,,,0.46118950843811035,,,,0.45766130089759827,,,,,,0.9608823657035828
238,,,,0.46219757199287415,,,,0.46018144488334656,,,,,,0.9622058868408203
239,,,,0.46068549156188965,,,,0.45967742800712585,,,,,,0.961004912853241
240,,,,0.4652217626571655,,,,0.45917338132858276,,,,,,0.9627205729484558
241,,,,0.46370968222618103,,,,0.4571572542190552,,,,,,0.9622548818588257
242,,,,0.4667338728904724,,,,0.46370968222618103,,,,,,0.9612745046615601
243,,,,0.46068549156188965,,,,0.4652217626571655,,,,,,0.9621323347091675
244,,,,0.46270161867141724,,,,0.4662298262119293,,,,,,0.9631862640380859
245,,,,0.46068549156188965,,,,0.45816531777381897,,,,,,0.9614461064338684
246,,,,0.4647177457809448,,,,0.46169355511665344,,,,,,0.9631617665290833
247,,,,0.4652217626571655,,,,0.4667338728904724,,,,,,0.9620833396911621
248,,,,0.4657258093357086,,,,0.46169355511665344,,,,,,0.9610294103622437
249,,,,0.4652217626571655,,,,0.4647177457809448,,,,,,0.9625980257987976
250,,,,0.4672378897666931,,,,0.4672378897666931,,,,,,0.963039219379425
251,,,,0.4662298262119293,,,,0.4657258093357086,,,,,,0.9636764526367188
252,,,,0.4657258093357086,,,,0.4692540466785431,,,,,,0.9626715779304504
253,,,,0.4672378897666931,,,,0.45967742800712585,,,,,,0.9627450704574585
254,,,,0.4662298262119293,,,,0.46118950843811035,,,,,,0.9629411697387695
255,,,,0.4677419364452362,,,,0.4672378897666931,,,,,,0.963039219379425
256,,,,0.4682459533214569,,,,0.46270161867141724,,,,,,0.963039219379425
257,,,,0.4682459533214569,,,,0.46270161867141724,,,,,,0.9638480544090271
258,,,,0.4682459533214569,,,,0.4647177457809448,,,,,,0.9624509811401367
259,,,,0.4682459533214569,,,,0.4662298262119293,,,,,,0.9625980257987976
260,,,,0.4707661271095276,,,,0.4672378897666931,,,,,,0.961813747882843
261,,,,0.4682459533214569,,,,0.4682459533214569,,,,,,0.9632843136787415
262,,,,0.4697580635547638,,,,0.46421369910240173,,,,,,0.9620588421821594
263,,,,0.46875,,,,0.4672378897666931,,,,,,0.9622794389724731
264,,,,0.4682459533214569,,,,0.4682459533214569,,,,,,0.9626960754394531
265,,,,0.4702621102333069,,,,0.4672378897666931,,,,,,0.9631617665290833
266,,,,0.4697580635547638,,,,0.46875,,,,,,0.9626470804214478
267,,,,0.4692540466785431,,,,0.4692540466785431,,,,,,0.9631127715110779
268,,,,0.4697580635547638,,,,0.4682459533214569,,,,,,0.9631127715110779
269,,,,0.4707661271095276,,,,0.46875,,,,,,0.9634804129600525
270,,,,0.4717741906642914,,,,0.4682459533214569,,,,,,0.9632353186607361
271,,,,0.4697580635547638,,,,0.4722782373428345,,,,,,0.9634313583374023
272,,,,0.4722782373428345,,,,0.4707661271095276,,,,,,0.9625490307807922
273,,,,0.47379031777381897,,,,0.47328630089759827,,,,,,0.9638235569000244
274,,,,0.47328630089759827,,,,0.4712701737880707,,,,,,0.9644852876663208
275,,,,0.4722782373428345,,,,0.47429436445236206,,,,,,0.9635539054870605
276,,,,0.4712701737880707,,,,0.47379031777381897,,,,,,0.9639461040496826
277,,,,0.4727822542190552,,,,0.4717741906642914,,,,,,0.9632843136787415
278,,,,0.4727822542190552,,,,0.4717741906642914,,,,,,0.964191198348999
279,,,,0.47379031777381897,,,,0.4707661271095276,,,,,,0.9628921747207642
280,,,,0.47379031777381897,,,,0.4722782373428345,,,,,,0.9646323323249817
281,,,,0.47328630089759827,,,,0.4727822542190552,,,,,,0.9647794365882874
282,,,,0.47681450843811035,,,,0.4722782373428345,,,,,,0.9639461040496826
283,,,,0.47681450843811035,,,,0.47479838132858276,,,,,,0.9640686511993408
284,,,,0.47631049156188965,,,,0.47379031777381897,,,,,,0.9643627405166626
285,,,,0.47580644488334656,,,,0.47580644488334656,,,,,,0.9655637145042419
286,,,,0.47631049156188965,,,,0.47631049156188965,,,,,,0.9645833373069763
287,,,,0.47731855511665344,,,,0.47681450843811035,,,,,,0.9631617665290833
288,,,,0.47782257199287415,,,,0.47530242800712585,,,,,,0.9649754762649536
289,,,,0.47580644488334656,,,,0.47782257199287415,,,,,,0.9647548794746399
290,,,,0.47731855511665344,,,,0.47580644488334656,,,,,,0.9628921747207642
291,,,,0.47832661867141724,,,,0.47580644488334656,,,,,,0.9645588397979736
292,,,,0.47580644488334656,,,,0.47681450843811035,,,,,,0.9656617641448975
293,,,,0.47631049156188965,,,,0.47782257199287415,,,,,,0.9648774266242981
294,,,,0.47479838132858276,,,,0.47933468222618103,,,,,,0.9647548794746399
295,,,,0.47933468222618103,,,,0.47580644488334656,,,,,,0.9646813869476318
296,,,,0.47681450843811035,,,,0.47983869910240173,,,,,,0.9643872380256653
297,,,,0.47933468222618103,,,,0.4818548262119293,,,,,,0.9659558534622192
298,,,,0.47983869910240173,,,,0.4823588728904724,,,,,,0.9656127691268921
299,,,,0.47782257199287415,,,,0.4803427457809448,,,,,,0.9641666412353516
300,,,,0.47782257199287415,,,,0.4813508093357086,,,,,,0.965759813785553
301,,,,0.4803427457809448,,,,0.4823588728904724,,,,,,0.9654411673545837
302,,,,0.4823588728904724,,,,0.4813508093357086,,,,,,0.9652696251869202
303,,,,0.4808467626571655,,,,0.47933468222618103,,,,,,0.9656372666358948
304,,,,0.4818548262119293,,,,0.47933468222618103,,,,,,0.965416669845581
305,,,,0.484375,,,,0.47933468222618103,,,,,,0.9657107591629028
306,,,,0.4833669364452362,,,,0.47933468222618103,,,,,,0.9649999737739563
307,,,,0.4818548262119293,,,,0.47731855511665344,,,,,,0.9662500023841858
308,,,,0.4823588728904724,,,,0.4808467626571655,,,,,,0.9655147194862366
309,,,,0.4828628897666931,,,,0.47883063554763794,,,,,,0.9638235569000244
310,,,,0.4828628897666931,,,,0.47883063554763794,,,,,,0.9646323323249817
311,,,,0.4823588728904724,,,,0.47832661867141724,,,,,,0.9660539031028748
312,,,,0.4833669364452362,,,,0.4813508093357086,,,,,,0.9664705991744995
313,,,,0.4808467626571655,,,,0.47883063554763794,,,,,,0.9661029577255249
314,,,,0.4833669364452362,,,,0.47933468222618103,,,,,,0.9661029577255249
315,,,,0.4848790466785431,,,,0.4803427457809448,,,,,,0.9650980234146118
316,,,,0.4858871102333069,,,,0.47883063554763794,,,,,,0.9642891883850098
317,,,,0.4848790466785431,,,,0.4813508093357086,,,,,,0.9649509787559509
318,,,,0.484375,,,,0.47983869910240173,,,,,,0.9644607901573181
319,,,,0.4848790466785431,,,,0.47832661867141724,,,,,,0.9658578634262085
320,,,,0.484375,,,,0.47883063554763794,,,,,,0.9656862616539001
321,,,,0.4863911271095276,,,,0.47933468222618103,,,,,,0.966372549533844
322,,,,0.4858871102333069,,,,0.4803427457809448,,,,,,0.9668382406234741
323,,,,0.4858871102333069,,,,0.47883063554763794,,,,,,0.9662500023841858
324,,,,0.4853830635547638,,,,0.47983869910240173,,,,,,0.9653676748275757
325,,,,0.4868951737880707,,,,0.47681450843811035,,,,,,0.966372549533844
326,,,,0.484375,,,,0.4803427457809448,,,,,,0.9654656648635864
327,,,,0.4848790466785431,,,,0.47933468222618103,,,,,,0.9659068584442139
328,,,,0.4868951737880707,,,,0.47883063554763794,,,,,,0.9650490283966064
329,,,,0.4858871102333069,,,,0.47983869910240173,,,,,,0.9659313559532166
330,,,,0.4858871102333069,,,,0.4808467626571655,,,,,,0.9668382406234741
331,,,,0.484375,,,,0.4823588728904724,,,,,,0.9652451276779175
332,,,,0.484375,,,,0.4828628897666931,,,,,,0.9656617641448975
333,,,,0.4853830635547638,,,,0.4818548262119293,,,,,,0.9668137431144714
334,,,,0.4848790466785431,,,,0.4833669364452362,,,,,,0.9664461016654968
335,,,,0.4833669364452362,,,,0.4823588728904724,,,,,,0.9654656648635864
336,,,,0.4868951737880707,,,,0.4823588728904724,,,,,,0.9668137431144714
337,,,,0.4873991906642914,,,,0.4818548262119293,,,,,,0.9667401909828186
338,,,,0.4863911271095276,,,,0.4823588728904724,,,,,,0.9665931463241577
339,,,,0.4863911271095276,,,,0.4823588728904724,,,,,,0.9674019813537598
340,,,,0.4853830635547638,,,,0.4848790466785431,,,,,,0.9670097827911377
341,,,,0.4863911271095276,,,,0.4838709533214569,,,,,,0.9662010073661804
342,,,,0.4853830635547638,,,,0.4838709533214569,,,,,,0.9672794342041016
343,,,,0.4858871102333069,,,,0.4828628897666931,,,,,,0.9665195941925049
344,,,,0.4858871102333069,,,,0.4858871102333069,,,,,,0.9671568870544434
345,,,,0.4858871102333069,,,,0.4848790466785431,,,,,,0.9674754738807678
346,,,,0.4863911271095276,,,,0.4858871102333069,,,,,,0.9671078324317932
347,,,,0.48891130089759827,,,,0.4868951737880707,,,,,,0.9666421413421631
348,,,,0.4863911271095276,,,,0.4853830635547638,,,,,,0.967181384563446
349,,,,0.48891130089759827,,,,0.4858871102333069,,,,,,0.9671078324317932
350,,,,0.4868951737880707,,,,0.4828628897666931,,,,,,0.9666421413421631
351,,,,0.4868951737880707,,,,0.4848790466785431,,,,,,0.9667156934738159
352,,,,0.4884072542190552,,,,0.4833669364452362,,,,,,0.9662989974021912
353,,,,0.48891130089759827,,,,0.4863911271095276,,,,,,0.9672058820724487
354,,,,0.4873991906642914,,,,0.4863911271095276,,,,,,0.9680882096290588
355,,,,0.4868951737880707,,,,0.4833669364452362,,,,,,0.967598021030426
356,,,,0.4879032373428345,,,,0.4863911271095276,,,,,,0.9672058820724487
357,,,,0.48891130089759827,,,,0.4879032373428345,,,,,,0.9664461016654968
358,,,,0.4873991906642914,,,,0.4863911271095276,,,,,,0.9676470756530762
359,,,,0.4873991906642914,,,,0.48991936445236206,,,,,,0.9676225781440735
360,,,,0.48991936445236206,,,,0.4868951737880707,,,,,,0.967941164970398
361,,,,0.4848790466785431,,,,0.484375,,,,,,0.9672303795814514
362,,,,0.4848790466785431,,,,0.4879032373428345,,,,,,0.9668382406234741
363,,,,0.4853830635547638,,,,0.4879032373428345,,,,,,0.9681127667427063
364,,,,0.48891130089759827,,,,0.4873991906642914,,,,,,0.9665195941925049
365,,,,0.4868951737880707,,,,0.4863911271095276,,,,,,0.9673529267311096
366,,,,0.4884072542190552,,,,0.4848790466785431,,,,,,0.9654411673545837
367,,,,0.4853830635547638,,,,0.4838709533214569,,,,,,0.9668627381324768
368,,,,0.4868951737880707,,,,0.4863911271095276,,,,,,0.9674264788627625
369,,,,0.4884072542190552,,,,0.4868951737880707,,,,,,0.9671568870544434
370,,,,0.4858871102333069,,,,0.4858871102333069,,,,,,0.9654411673545837
371,,,,0.4863911271095276,,,,0.4873991906642914,,,,,,0.9687255024909973
372,,,,0.48941531777381897,,,,0.48941531777381897,,,,,,0.967941164970398
373,,,,0.48941531777381897,,,,0.4884072542190552,,,,,,0.9685294032096863
374,,,,0.4884072542190552,,,,0.48941531777381897,,,,,,0.9685294032096863
375,,,,0.4868951737880707,,,,0.4868951737880707,,,,,,0.9685049057006836
376,,,,0.4868951737880707,,,,0.4868951737880707,,,,,,0.968137264251709
377,,,,0.4868951737880707,,,,0.4884072542190552,,,,,,0.9662989974021912
378,,,,0.4879032373428345,,,,0.49042338132858276,,,,,,0.9670343399047852
379,,,,0.49042338132858276,,,,0.48941531777381897,,,,,,0.9674264788627625
380,,,,0.48941531777381897,,,,0.48991936445236206,,,,,,0.9681617617607117
381,,,,0.48941531777381897,,,,0.49243950843811035,,,,,,0.9670097827911377
382,,,,0.4873991906642914,,,,0.49243950843811035,,,,,,0.9660784602165222
383,,,,0.48941531777381897,,,,0.48941531777381897,,,,,,0.9680392146110535
384,,,,0.4873991906642914,,,,0.49092742800712585,,,,,,0.9671323299407959
385,,,,0.48991936445236206,,,,0.49042338132858276,,,,,,0.9666911959648132
386,,,,0.48991936445236206,,,,0.49092742800712585,,,,,,0.9664950966835022
387,,,,0.48991936445236206,,,,0.49243950843811035,,,,,,0.9686274528503418
388,,,,0.4884072542190552,,,,0.49092742800712585,,,,,,0.9675490260124207
389,,,,0.49143144488334656,,,,0.49495968222618103,,,,,,0.9688725471496582
390,,,,0.49042338132858276,,,,0.49294355511665344,,,,,,0.966789186000824
391,,,,0.48891130089759827,,,,0.49092742800712585,,,,,,0.9678431153297424
392,,,,0.48891130089759827,,,,0.49344757199287415,,,,,,0.9672058820724487
393,,,,0.49193549156188965,,,,0.49546369910240173,,,,,,0.9693382382392883
394,,,,0.49042338132858276,,,,0.49495968222618103,,,,,,0.9684804081916809
395,,,,0.49042338132858276,,,,0.49445563554763794,,,,,,0.9672548770904541
396,,,,0.49143144488334656,,,,0.49495968222618103,,,,,,0.968210756778717
397,,,,0.49042338132858276,,,,0.49546369910240173,,,,,,0.9678676724433899
398,,,,0.49092742800712585,,,,0.49495968222618103,,,,,,0.9681617617607117
399,,,,0.49294355511665344,,,,0.4959677457809448,,,,,,0.9683823585510254
400,,,,0.49294355511665344,,,,0.4979838728904724,,,,,,0.9682843089103699
401,,,,0.49243950843811035,,,,0.4964717626571655,,,,,,0.9683333039283752
402,,,,0.49445563554763794,,,,0.4974798262119293,,,,,,0.9688725471496582
403,,,,0.49395161867141724,,,,0.4959677457809448,,,,,,0.9676225781440735
404,,,,0.49395161867141724,,,,0.4964717626571655,,,,,,0.9677696228027344
405,,,,0.49294355511665344,,,,0.49546369910240173,,,,,,0.9687989950180054
406,,,,0.49546369910240173,,,,0.4964717626571655,,,,,,0.9683823585510254
407,,,,0.49546369910240173,,,,0.4959677457809448,,,,,,0.9693137407302856
408,,,,0.4959677457809448,,,,0.4964717626571655,,,,,,0.9694607853889465
409,,,,0.49495968222618103,,,,0.4969758093357086,,,,,,0.9694852828979492
410,,,,0.49546369910240173,,,,0.4964717626571655,,,,,,0.9690195918083191
411,,,,0.4964717626571655,,,,0.4959677457809448,,,,,,0.9692401885986328
412,,,,0.49546369910240173,,,,0.49445563554763794,,,,,,0.9695833325386047
413,,,,0.49546369910240173,,,,0.4969758093357086,,,,,,0.9696078300476074
414,,,,0.4974798262119293,,,,0.4984878897666931,,,,,,0.9684804081916809
415,,,,0.4959677457809448,,,,0.4964717626571655,,,,,,0.9689705967903137
416,,,,0.4969758093357086,,,,0.4994959533214569,,,,,,0.9687989950180054
417,,,,0.4969758093357086,,,,0.49495968222618103,,,,,,0.9680882096290588
418,,,,0.4974798262119293,,,,0.4974798262119293,,,,,,0.968210756778717
419,,,,0.4964717626571655,,,,0.4979838728904724,,,,,,0.9693872332572937
420,,,,0.4969758093357086,,,,0.4964717626571655,,,,,,0.969362735748291
421,,,,0.4984878897666931,,,,0.49495968222618103,,,,,,0.968137264251709
422,,,,0.4984878897666931,,,,0.4979838728904724,,,,,,0.9688970446586609
423,,,,0.4979838728904724,,,,0.4989919364452362,,,,,,0.9698039293289185
424,,,,0.4979838728904724,,,,0.4989919364452362,,,,,,0.9683333039283752
425,,,,0.4969758093357086,,,,0.4994959533214569,,,,,,0.9690195918083191
426,,,,0.5,,,,0.5005040168762207,,,,,,0.969901978969574
427,,,,0.5010080933570862,,,,0.4984878897666931,,,,,,0.9696323275566101
428,,,,0.4989919364452362,,,,0.4994959533214569,,,,,,0.9690686464309692
429,,,,0.5,,,,0.4964717626571655,,,,,,0.9678921699523926
430,,,,0.4994959533214569,,,,0.5005040168762207,,,,,,0.9683088064193726
431,,,,0.4979838728904724,,,,0.5025201439857483,,,,,,0.9697548747062683
432,,,,0.4984878897666931,,,,0.4984878897666931,,,,,,0.9689215421676636
433,,,,0.5,,,,0.5,,,,,,0.9692401885986328
434,,,,0.5,,,,0.5005040168762207,,,,,,0.968946099281311
435,,,,0.5010080933570862,,,,0.5035282373428345,,,,,,0.9690440893173218
436,,,,0.5,,,,0.5040322542190552,,,,,,0.9692401885986328
437,,,,0.5,,,,0.4969758093357086,,,,,,0.9698774218559265
438,,,,0.4989919364452362,,,,0.5040322542190552,,,,,,0.9692401885986328
439,,,,0.4984878897666931,,,,0.5010080933570862,,,,,,0.9697794318199158
440,,,,0.5020161271095276,,,,0.5025201439857483,,,,,,0.969289243221283
441,,,,0.5010080933570862,,,,0.5025201439857483,,,,,,0.9690686464309692
442,,,,0.5015121102333069,,,,0.5,,,,,,0.9693137407302856
443,,,,0.5010080933570862,,,,0.5025201439857483,,,,,,0.9696078300476074
444,,,,0.4984878897666931,,,,0.5040322542190552,,,,,,0.9696323275566101
445,,,,0.5,,,,0.4984878897666931,,,,,,0.969289243221283
446,,,,0.5020161271095276,,,,0.5045362710952759,,,,,,0.9694607853889465
447,,,,0.5010080933570862,,,,0.4989919364452362,,,,,,0.9696813821792603
448,,,,0.5005040168762207,,,,0.5010080933570862,,,,,,0.9681127667427063
449,,,,0.4994959533214569,,,,0.5010080933570862,,,,,,0.969975471496582
450,,,,0.5015121102333069,,,,0.5040322542190552,,,,,,0.9707598090171814
451,,,,0.5020161271095276,,,,0.5040322542190552,,,,,,0.9692156910896301
452,,,,0.5015121102333069,,,,0.5045362710952759,,,,,,0.9698039293289185
453,,,,0.5025201439857483,,,,0.5040322542190552,,,,,,0.9693382382392883
454,,,,0.5045362710952759,,,,0.5045362710952759,,,,,,0.9694607853889465
455,,,,0.5050403475761414,,,,0.5030242204666138,,,,,,0.9680637121200562
456,,,,0.5040322542190552,,,,0.5040322542190552,,,,,,0.9692646861076355
457,,,,0.5045362710952759,,,,0.5035282373428345,,,,,,0.9682843089103699
458,,,,0.5055443644523621,,,,0.5065523982048035,,,,,,0.9692156910896301
459,,,,0.507056474685669,,,,0.5050403475761414,,,,,,0.9695343375205994
460,,,,0.5055443644523621,,,,0.5015121102333069,,,,,,0.9698284268379211
461,,,,0.507056474685669,,,,0.5055443644523621,,,,,,0.9698529243469238
462,,,,0.5055443644523621,,,,0.5045362710952759,,,,,,0.9697548747062683
463,,,,0.507056474685669,,,,0.5030242204666138,,,,,,0.9702451229095459
464,,,,0.507056474685669,,,,0.5040322542190552,,,,,,0.9690195918083191
465,,,,0.5075604915618896,,,,0.5060483813285828,,,,,,0.9698529243469238
466,,,,0.5060483813285828,,,,0.5065523982048035,,,,,,0.9691666960716248
467,,,,0.5065523982048035,,,,0.5005040168762207,,,,,,0.9698529243469238
